user_id,age,aot_changebeliefs,aot_evidenceconflicts,aot_loyalbeliefs,aot_maintainbeliefs,aot_regardlesstopic,aot_trueimportant,comments,covidvaccine,crt_1050printer,crt_emilyaprilmay,crt_markadam28,crt_moldbread40,crt_passsecondplace,crt_sheep158died,economicissuespref,ethnicity,gender,politicalposition,politicalpref,random,ses_educationlevel,ses_educationyears,ses_income,ses_ladder,socialmedia_accuracyimportance,socialmedia_followers,socialmedia_following,socialmedia_sharepolitics,socialmedia_usefreq,socialissuespref,studyduration,aot
1654026373405_wj7oj,30,5,3,3,4,3,2,nope! ,6,50,Emily,8,39,1,7,4,white-caucasian,female,3,3,no,6,18,1,6,5,881,573,1,5,2,12,3.66666666666667
1654026759125_251nx,69,3,2,2,3,2,2,no,3,50,June,8,39,2,8,4,white-caucasian,female,1,3,no,4,14,1,4,1,0,3,1,1,3,26,4.66666666666667
1654026779149_imnpl,44,4,2,2,4,3,2,no,6,5,emily,8,28,2,8,4,asian,female,3,3,no,5,5,1,5,1,32,50,2,5,2,18,4.16666666666667
1654026864770_20nkk,44,2,3,3,3,4,2,"I do not, but thank you.",6,10,Emily,8,21,1,7,1,black-african-american;american-indian-alaska-native,female,1,1,no,5,17.5,6,5,1,1500,120,1,4,1,11,4.16666666666667
1654027022005_w3017,36,6,5,2,4,4,3,"",6,10,Emily,4,39,2,8,1,white-caucasian,female,1,1,no,4,16,1,7,1,150,200,1,5,1,5,3
1654028136193_k15k4,21,4,4,2,4,3,4,"",6,50,Emily,8,20,1,8,4,white-caucasian,female,3,3,no,4,15,5,5,3,971,700,1,5,2,6,3.5
1654028187123_m6zcw,30,1,1,2,1,1,1,n/a,6,50,Emily,8,20,2,8,1,white-caucasian,female,3,1,no,2,14,7,6,5,56,100,2,4,1,5,5.83333333333333
1654028344057_jj8v8,37,4,4,3,3,3,2,"",6,10,June,8,39,1,8,2,white-caucasian,male,1,2,no,5,16,5,5,2,165,52,2,5,1,25,3.83333333333333
1654028443863_2a4n5,31,5,4,4,5,4,3,thank you,6,10,Emily,4,20,2,8,5,white-caucasian,male,2,5,no,5,16,2,4,5,200,1000,1,5,4,15,2.83333333333333
1654028464672_fc4bx,50,5,5,4,5,4,2,"",1,50,june,8,39,2,8,5,white-caucasian,female,2,6,no,2,12,5,3,5,97,9,2,5,5,27,2.83333333333333
1654028507451_e5yxs,31,3,3,1,2,1,1,"",1,5,Emily,4,39,1,8,1,black-african-american,female,1,2,no,6,19,5,5,5,900,1000,2,5,1,12,5.16666666666667
1654029231339_jkr6n,28,2,2,2,2,2,2,"",6,10,June,4,20,2,8,3,asian,male,1,3,no,4,14,8,4,5,100,25,2,4,3,8,5
1654029546660_qqkui,58,4,4,4,3,3,3,"",1,10,Emily,8,39,2,8,2,white-caucasian,female,1,3,no,5,15,5,5,4,20,20,1,5,2,15,3.5
1654035243630_vw4gd,23,2,3,1,2,2,3,Thanks.,6,50,Emily,8,20,2,8,1,white-caucasian,male,1,1,no,5,16,1,7,5,0,0,0,1,1,8,4.83333333333333
1654036406474_cwrny,25,4,3,3,3,3,2,no,3,10,emily,8,39,1,8,3,white-caucasian,male,3,4,no,2,12,4,6,3,25,10,2,5,4,29,4
1654136849316_d9otf,40,6,6,4,3,1,1,no,2,50,Emily,8,20,1,7,1,black-african-american,female,1,1,no,4,17,6,5,5,500,300,1,5,1,14,3.5
1654136862009_u8bxg,30,2,2,2,1,1,2,no,6,10,emily,8,39,1,8,1,white-caucasian,female,1,1,no,2,14,0,3,5,900,200,2,5,1,7,5.33333333333333
1654136979628_m9qo3,48,5,3,3,4,3,2,Thank you!,1,50,June,8,20,2,7,5,white-caucasian,female,2,6,no,3,14,3,3,5,200,15,2,5,5,30,3.66666666666667
1654137006180_9fun5,25,6,4,3,5,2,2,no,6,50,Emily,8,20,1,8,3,other,female,1,3,no,2,12,3,4,4,544,1578,2,5,3,20,3.33333333333333
1654137016096_yzeoy,27,3,4,4,4,3,3,n/a,6,10,June,8,20,2,8,2,white-caucasian,male,1,3,no,5,16,2,4,5,2000,1,1,5,2,9,3.5
1654137020656_778rh,33,3,4,3,4,3,3,Happy to do more surveys in the future.,6,10,June,4,39,1,8,2,asian,male,1,1,no,6,18,7,7,2,200,50,1,5,1,20,3.66666666666667
1654137156077_nw89t,39,4,4,3,3,3,3,"",6,10,june,4,39,1,8,2,white-caucasian;black-african-american,female,1,3,no,2,12,1,7,5,16,54,1,5,2,16,3.66666666666667
1654137187871_5p2x5,40,3,3,2,4,3,2,none,6,10,Emily,8,39,1,8,2,asian,female,3,3,no,5,16,7,5,1,700,500,2,4,2,9,4.16666666666667
1654137218556_6ka6i,41,4,4,4,4,3,3,No,6,10,June ,8,20,1,7,1,white-caucasian,female,1,2,no,4,15,4,4,4,122,240,2,5,2,32,3.33333333333333
1654137225478_hpaw3,32,5,3,2,4,2,1,N/A,6,50,Emily,8,20,2,8,4,other,male,2,4,no,5,16,2,4,4,48,23,1,5,2,19,4.16666666666667
1654137317094_mjnwu,44,5,5,5,5,2,5,"",6,50,Emily,8,39,1,7,4,asian,female,3,3,no,5,18,8,6,2,0,5,1,5,3,15,2.5
1654137396189_jfmhp,20,4,4,3,4,3,2,"",6,10,Emily,4,39,2,8,2,asian,male,3,3,no,2,14,1,7,5,250,400,1,5,2,10,3.66666666666667
1654137472554_ti64u,48,5,4,5,4,3,4,"",6,1,Emily,4,10,1,8,4,white-caucasian,female,3,4,no,5,16,1,6,4,250,3,1,5,4,10,2.83333333333333
1654137496712_gg2x4,32,4,4,4,2,4,4,no,2,10,Emily,8,39,2,8,4,white-caucasian,male,2,4,no,2,0,0,3,1,0,6,1,2,3,26,3.33333333333333
1654137537055_xr616,26,5,4,3,5,3,3,No comments.,2,50,Emily,8,20,2,8,3,white-caucasian,female,3,4,no,5,17,2,3,2,1000,275,2,5,3,17,3.16666666666667
1654137564794_sqv2n,48,5,2,2,2,1,1,thank you,6,10,Emily,4,39,2,8,4,white-caucasian,female,2,4,no,2,12,2,3,5,1000,300,1,5,4,30,4.83333333333333
1654137590623_kdsl8,29,5,3,4,4,3,2,"",6,10,Emily,8,39,2,8,1,white-caucasian,female,1,3,no,3,2,4,6,4,355,750,1,5,1,9,3.5
1654137633090_fa6sp,35,5,3,3,2,3,3,na,6,50,june,8,20,1,8,3,white-caucasian;black-african-american,female,3,3,no,4,16,5,5,2,1398,5001,1,5,3,8,3.83333333333333
1654137854604_q1rv4,28,2,1,5,2,2,2,no,2,10,Emily,8,39,2,7,3,white-caucasian,female,2,4,no,2,12,2,3,1,200,200,1,4,3,12,4.66666666666667
1654137985542_uhacj,32,3,3,2,2,2,2,no,1,50,emily ,8,20,1,7,3,white-caucasian,female,3,4,no,4,18,4,4,5,1200,1000,1,5,3,11,4.66666666666667
1654138107298_83zgg,21,1,1,2,1,1,1,"",6,50,Emily,8,20,1,8,1,white-caucasian;black-african-american,male,1,1,no,2,14,3,4,5,50,100,2,5,1,13,5.83333333333333
1654138129887_5y10r,36,1,2,1,1,1,1,"",6,50,Emily,4,39,2,8,2,white-caucasian;other,female,3,3,no,6,18,1,7,5,1075,600,2,5,1,11,5.83333333333333
1654138183223_ip8mg,34,6,4,4,4,4,5,"",1,10,Emily,8,39,2,8,5,white-caucasian,female,2,5,no,5,16,1,6,5,798,200,2,5,4,32,2.5
1654138190328_nybg3,27,3,3,2,3,2,2,I stay out of most political discussion on social media and I'm completely numb and detached to most of this at this point.,1,10,Emily,4,47,2,8,4,asian,male,3,3,no,4,14,1,6,4,50,70,1,4,2,11,4.5
1654138248848_753hp,35,4,3,4,3,3,4,"",1,50,june,8,20,1,7,3,other,male,2,3,no,5,13,,6,3,400,3,1,5,3,15,3.5
1654138424516_gzeui,37,3,3,2,2,2,2,"No, thank you!",2,50,june,8,20,1,8,4,white-caucasian,female,2,5,no,3,14,8,5,4,80,100,1,5,4,6,4.66666666666667
1654138683382_rv3lw,36,4,5,2,5,4,4,"",1,50,June,8,20,2,8,5,white-caucasian,female,2,5,no,4,18,3,4,2,150,6,1,4,5,18,3
1654138886541_oqoy1,57,5,5,3,3,2,2,"",6,10,June,4,39,1,8,5,white-caucasian,female,3,4,no,6,16,1,5,4,0,0,0,1,4,45,3.66666666666667
1654139071983_mghep,34,4,4,2,3,1,1,No,6,50,Emily,8,20,2,7,3,asian,female,3,3,no,5,18,1,5,5,102,102,1,5,3,15,4.5
1654139116350_b2uys,69,4,2,4,2,2,2,No,6,10,Emily,4,39,2,8,1,white-caucasian,male,4,3,no,6,25,1,6,5,400,100,2,5,1,14,4.33333333333333
1654139765235_faify,48,5,3,4,4,3,3,No,1,50,June,8,20,2,8,4,white-caucasian,male,2,5,no,5,20,7,7,4,250,100,2,5,4,17,3.33333333333333
1654139817351_l278p,23,1,1,3,1,1,1,"",3,50,emily,8,20,2,8,3,white-caucasian,male,2,4,no,4,12,3,4,1,10000,3,1,5,3,7,5.66666666666667
1654139975498_a5j5c,35,4,3,2,3,2,2,No,6,10,Emily,4,39,2,8,3,asian,male,1,3,no,4,15,6,3,1,86,122,1,5,3,12,4.33333333333333
1654139987359_8qrbz,28,4,4,2,5,5,3,"",6,10,Emily,4,39,2,8,2,white-caucasian,female,1,2,no,5,5,1,2,4,500,1000,1,5,2,17,3.16666666666667
1654140038486_vsybj,39,2,1,1,2,2,1,"",6,50,Emily ,8,20,2,8,1,white-caucasian;american-indian-alaska-native,female,3,2,no,4,21,7,5,3,39,1000,2,5,1,8,5.5
1654140080350_myl2v,57,3,3,3,3,3,3,no,6,50,June,48,20,1,8,4,white-caucasian,female,2,5,yes,5,14,1,5,3,10,6,1,4,4,28,4
1654140094756_r46je,23,4,4,2,3,4,3,no,6,10,Emily,4,39,2,8,3,white-caucasian,male,3,3,no,5,16,1,6,5,200,100,1,5,2,8,3.66666666666667
1654140122695_1ae1z,43,3,4,4,2,2,2,"",6,10,Emily,4,39,2,8,4,white-caucasian,male,3,3,no,5,4,9,6,5,2000,1000,1,5,2,11,4.16666666666667
1654140431647_9qgp6,53,2,2,2,1,1,1,No,6,10,Emily,8,39,2,8,2,white-caucasian,female,3,3,no,4,14,2,3,5,150,30,1,5,2,21,5.5
1654140545823_9ej9q,49,4,4,3,3,3,3,"",6,50,June,24,39,2,7,5,white-caucasian,male,2,6,no,6,20,1,6,5,160,150,2,5,4,22,3.66666666666667
1654140548055_56tkn,35,2,2,2,2,1,1,"",5,10,Emily,4,39,2,8,4,white-caucasian,male,2,5,no,6,22,1,6,4,500,400,2,5,5,11,5.33333333333333
1654140757622_k1kya,21,4,2,2,2,1,2,No,1,50,Emily,8,2,2,8,1,"",male,1,1,no,4,2,3,5,5,400,300,1,5,2,14,4.83333333333333
1654140876304_gdpbd,31,3,3,2,2,2,2,"",6,10,Emily,8,39,2,8,1,white-caucasian,male,1,1,no,5,15,3,4,5,100,200,2,5,1,11,4.66666666666667
1654140893202_mal4d,28,1,1,1,1,1,1,no,6,50,june,8,20,1,7,3,other,male,3,3,no,5,16,7,5,1,567,487,1,5,3,6,6
1654140956690_ackkn,59,1,1,1,1,1,1,no,6,10,Emily,4,39,2,8,3,white-caucasian,female,1,2,no,6,19,1,5,5,10,15,1,4,2,18,6
1654141077792_u6ydz,34,2,3,3,2,2,3,"Interesting, thank you!",6,10,Emily,8,39,1,8,1,white-caucasian,male,1,1,no,2,12,6,1,2,11,20,2,5,1,12,4.5
1654141192324_w9or3,32,4,4,3,4,3,3,no,6,50,Emily,8,20,1,8,4,black-african-american,female,1,3,no,5,4,5,4,5,527,45,1,5,4,50,3.5
1654141254649_4ewkh,35,5,3,2,2,2,2,No,1,10,June,24,39,2,8,4,white-caucasian,male,2,4,no,2,12,1,3,3,800,900,1,5,4,11,4.33333333333333
1654141276926_7o6ef,33,3,3,3,1,1,2,No,2,10,May,8,40,2,7,5,white-caucasian,male,2,5,no,1,11,9,1,5,0,0,0,1,5,13,4.83333333333333
1654141358927_y8jo1,34,3,3,2,3,2,1,No,6,10,Emily,4,39,2,8,3,white-caucasian,male,3,3,no,6,17,1,7,1,300,600,1,4,2,16,4.66666666666667
1654141368255_9eb7m,31,2,2,2,1,1,1,"",6,10,June,8,39,1,8,1,white-caucasian,trans-non-binary,1,3,no,2,13,0,2,5,80,150,2,5,1,9,5.5
1654141516050_x4mf9,47,4,6,5,6,4,5,Interesting,6,10,Emily,8,99,2,8,5,white-caucasian,female,1,1,no,5,17,7,5,5,358,2,2,4,5,23,2
1654141813153_bs6w6,31,4,4,4,3,2,2,"",2,10,Emily,4,39,2,8,2,white-caucasian,male,3,4,no,4,14,1,5,4,0,0,1,2,4,12,3.83333333333333
1654142270522_rwg19,73,3,3,4,3,4,3,Could have used options for 'don't care' and 'dislike',6,10,June,4,20,1,8,1,white-caucasian,female,1,2,no,5,23,1,2,1,1,10,1,5,1,11,3.66666666666667
1654142355082_myrbr,26,4,5,1,1,1,1,N/A,6,10,Emily,4,39,2,8,3,white-caucasian,male,3,4,no,5,17,4,6,5,200,250,1,5,5,14,4.83333333333333
1654142425036_r77gc,19,4,2,3,3,4,2,no,6,50,Emily,8,39,1,8,2,white-caucasian,female,1,2,no,4,13,1,8,4,500,4,1,4,2,4,4
1654142714700_pwytd,45,5,4,3,4,3,2,"",2,50,Emily,8,20,2,8,4,white-caucasian,female,3,4,no,4,15,5,3,1,40,400,1,4,3,16,3.5
1654142794285_y3v16,37,5,6,5,5,5,5,"",1,50,emily,8,20,1,8,3,white-caucasian,female,1,2,no,4,14,5,6,5,1000,8000,1,5,3,11,1.83333333333333
1654142957382_7yeyl,38,4,3,4,2,1,2,"",6,10,Emily,4,39,2,8,1,white-caucasian,female,1,1,no,4,13,9,6,4,250,400,2,5,1,13,4.33333333333333
1654143016309_kf8y2,43,4,5,5,4,4,3,None,6,50,Emily,8,20,1,7,4,white-caucasian,female,3,4,no,5,18,1,3,1,200,3,1,4,4,11,2.83333333333333
1654143400950_84t8l,31,2,1,3,1,2,2,"",5,50,Emily,8,34,2,0,1,white-caucasian,male,2,2,yes,1,10,8,6,3,4312,3200,2,4,1,56,5.16666666666667
1654143519251_icfxn,36,5,5,6,5,1,3,none,6,10,Emily,8,20,1,7,4,black-african-american,female,2,5,no,4,2,7,6,1,100,2,1,5,4,30,2.83333333333333
1654143788168_t8rw9,37,4,3,4,3,2,2,"",6,10,Emily,4,39,2,8,1,white-caucasian,male,1,2,no,5,16,1,6,4,300,10,1,3,1,23,4
1654144153207_vuhj3,30,5,5,5,5,5,5,No,1,50,Emily,8,20,1,7,3,white-caucasian,female,3,4,no,4,12,2,3,5,100,2000,1,5,3,9,2
1654144775743_yt4da,30,1,1,3,1,1,1,Thank you! I enjoyed the cat headlines.,6,10,June,7,39,1,8,1,asian,female,1,1,no,6,20,1,7,5,700,421,1,5,1,19,5.66666666666667
1654145017143_v7hdt,23,2,1,2,1,1,2,"",6,5,Emily,4,39,2,8,1,other,female,1,1,no,5,19,1,4,5,1600,800,2,5,1,13,5.5
1654145064591_y4xvl,47,4,4,3,3,3,3,"",1,50,Emily,8,20,2,8,4,asian,female,2,4,no,3,14,1,5,2,7,2,1,5,4,19,3.66666666666667
1654145340045_lfxl0,20,2,6,1,2,1,1,"",6,50,Emily,8,20,1,8,3,white-caucasian,female,1,2,no,4,15,9,6,5,20,1000,1,5,2,8,4.83333333333333
1654146342348_he20s,46,3,3,3,2,1,2,No,6,10,Don't know,4,39,1,8,2,white-caucasian,male,1,1,no,5,18,9,6,4,230,250,2,5,2,18,4.66666666666667
1654146729157_cysfs,54,4,3,2,2,2,2,no,6,50,Emily,8,20,1,7,2,black-african-american,female,3,3,no,4,15,4,6,2,3300,20,2,2,2,29,4.5
1654146861572_ix8ig,38,5,5,5,4,3,4,none,1,50,June,8,20,1,7,4,white-caucasian,female,2,4,no,4,15,5,6,3,1500,100,2,5,4,0,2.66666666666667
1654146995645_11kpb,22,5,3,4,3,2,2,nope,6,50,june,8,20,2,7,4,asian,male,3,3,no,5,16,8,6,4,40000,10000,2,5,1,7,3.83333333333333
1654147778423_kn2nh,36,6,6,6,6,6,4,Thanks for the opportunity,6,50,June,8,80,1,7,5,"",male,2,6,no,5,10,2,3,4,421,3,1,5,3,25,1.33333333333333
1654149307037_yj4on,43,3,3,3,2,2,3,None,6,50,Emily,8,39,2,8,2,white-caucasian,female,3,3,no,5,16,1,7,5,76,40,1,5,2,8,4.33333333333333
1654150101553_fuxwi,31,2,1,2,2,2,1,no,6,50,Emily,8,8,2,8,2,white-caucasian,female,4,3,no,4,15,6,4,5,200,60,2,5,2,13,5.33333333333333
1654150146980_ozgln,20,3,1,2,3,1,1,"",6,50,Emily,8,20,2,8,3,white-caucasian,male,3,3,no,4,15,1,7,5,57,57,1,5,3,13,5.16666666666667
1654150494404_neu5z,55,4,5,4,4,4,2,"",5,50,emily,7,39,2,8,3,white-caucasian;asian,female,3,2,yes,4,5,3,5,4,3000,30,2,4,1,29,3.16666666666667
1654150502195_6deku,21,4,4,4,4,4,4,No,6,10,Emily,4,10,2,8,4,white-caucasian,male,3,4,no,4,3,6,6,1,1099,826,1,5,2,10,3
1654151680364_olu54,35,4,3,3,1,2,1,"I got vaccinated, but wish I had refrained.",6,10,Emily,4,39,2,8,5,white-caucasian,female,2,6,no,6,9,9,6,3,25,100,2,5,4,17,4.66666666666667
1654151873004_ctuyn,36,4,3,2,2,2,3,I do not.,2,10,Emily,4,39,2,8,4,white-caucasian,male,3,4,no,6,18,3,6,5,981,962,2,5,2,14,4.33333333333333
1654152302066_6cjre,41,4,2,2,1,2,2,"Only random question was formal education, I have also had training for certifications",6,10,Emily,8,39,1,8,3,white-caucasian,male,3,3,yes,5,4,1,7,5,500,200,1,5,3,9,4.83333333333333
1654152710127_i6782,39,1,1,2,1,1,1,"",6,10,Emily,4,20,1,8,3,white-caucasian,male,3,3,no,6,19,4,5,1,0,0,0,1,2,11,5.83333333333333
1654152718508_w45jg,40,4,3,2,3,1,1,no,6,10,Emily,4,20,2,8,3,white-caucasian,female,4,3,no,5,18,3,3,5,200,700,2,5,2,15,4.66666666666667
1654152757528_20jex,27,3,2,3,4,2,1,no,6,50,emily,8,20,2,8,2,white-caucasian,female,1,3,no,4,14,8,3,4,2530,2011,1,5,2,15,4.5
1654153702440_l6ghl,43,4,4,4,2,5,2,It might be time to update your social media examples.,6,50,Emily,8,39,1,8,5,white-caucasian,male,2,6,no,4,14,6,6,2,2500,75,2,5,4,7,3.5
1654154060091_05l6w,63,3,3,6,4,3,1,"",6,50,Emily,8,10,2,8505,5,white-caucasian,female,2,5,no,5,16,1,7,2,44,8,1,5,4,18,3.66666666666667
1654154332781_s4tcu,56,4,5,3,3,4,4,"",6,10,Emily,8,39,2,8,4,white-caucasian,female,2,5,no,2,12,0,1,5,23,0,2,5,4,20,3.16666666666667
1654155056208_120vi,38,4,4,5,3,3,3,None,6,50,Emily,8,39,1,7,4,white-caucasian,female,2,4,no,5,16,1,7,4,205,550,2,5,4,20,3.33333333333333
1654155697136_snq0x,24,2,2,3,2,2,2,Please include more options for political affiliation. I don't lean towards democrats or republicans and many Americans feel the same way.,6,10,June,8,39,1,8,3,white-caucasian;other,male,3,3,no,4,12,7,7,3,10,50,2,5,3,21,4.83333333333333
1654155841933_q38qa,28,2,4,4,1,1,4,no,5,50,June,8,20,2,8,3,white-caucasian,male,4,3,no,2,2,3,4,1,130,2,1,5,3,12,4.33333333333333
1654155858467_y1v4s,61,5,4,3,1,1,1,No,1,10,Emily,8,39,2,8,5,white-caucasian,female,2,6,no,5,17,7,5,5,431,451,2,5,5,23,4.5
1654156513835_9mzld,27,3,2,1,4,1,1,"",6,10,Emily,4,39,2,8,2,white-caucasian,male,1,3,no,4,16,7,6,5,50,403,1,5,2,15,5
1654158392195_qw3t2,29,3,4,4,3,2,2,"",6,50,Emily,8,20,1,8,1,white-caucasian,female,1,1,no,4,18,1,1,4,3,5,1,3,1,20,4
1654158821669_wyf4i,35,4,3,3,3,2,2,no,1,50,June,8,20,1,8,3,black-african-american,female,3,3,no,4,14,3,4,4,350,900,2,5,3,29,4.16666666666667
1654160472917_dnxt9,31,6,6,1,6,5,3,Thank you! ,1,50,Emily,8,20,1,7,5,black-african-american,female,4,6,no,4,14,1,9,5,1300,1100,2,5,5,22,2.5
1654160783882_244hs,38,4,5,6,3,4,4,"",6,10,emily,8,20,2,8,3,asian,male,1,3,no,2,12,5,5,1,45,20,1,5,3,16,2.66666666666667
1654161111335_k7r3w,34,6,6,5,5,6,5,yes,1,10,Emily,8,39,2,8,5,white-caucasian,female,1,3,no,4,16,5,2,1,1000,1,2,5,5,10,1.5
1654161143779_j9ydv,47,2,1,2,3,1,1,"",6,10,Emily,4,20,1,8,4,white-caucasian,male,2,5,no,5,16,1,2,5,55,200,2,4,3,20,5.33333333333333
1654161285815_qpr3x,69,2,2,3,1,1,2,no,6,10,Emily,8,20,2,8,1,white-caucasian,female,1,1,no,5,16,1,4,4,100,200,2,5,2,16,5.16666666666667
1654161352189_86c7r,60,2,2,2,2,2,2,Please pay me for my time and effort. Do not reject. Thank you,6,50,June,8,20,1,7,1,white-caucasian,female,1,1,no,3,15,2,7,1,5,1,1,4,1,18,5
1654161794967_m1ubk,28,5,4,3,4,3,1,n/a,6,10,Emily,8,39,2,8,2,white-caucasian,male,3,3,no,5,16,9,6,5,500,80,2,5,1,14,3.66666666666667
1654162369242_87lu6,26,4,4,3,3,3,4,No.,1,10,Emily,4,39,2,8,3,white-caucasian,female,3,3,no,3,14,2,3,5,600,500,2,5,3,25,3.5
1654164976840_gpqym,34,5,5,4,4,4,3,No,6,50,Emily,8,20,1,8,3,other,female,1,3,no,5,15,1,7,5,1000,500,2,4,3,28,2.83333333333333
1654165038282_l0ezq,36,2,2,2,2,2,1,n/a,6,50,Emily,24,20,2,8,1,"",male,4,3,no,4,16,3,2,5,98,259,2,5,1,13,5.16666666666667
1654166113861_5n4nr,20,5,4,3,3,1,1,"",6,5,Emily,4,39,2,8,4,white-caucasian,female,1,2,no,4,2,1,4,5,1614,795,2,5,1,11,4.16666666666667
1654166678748_km2n2,30,2,1,2,1,2,2,"",6,50,Emily,8,20,1,8,1,white-caucasian,female,1,1,no,6,20,1,3,5,409,653,2,4,1,20,5.33333333333333
1654167022372_p3c82,41,2,3,3,4,1,3,No,6,50,June,8,20,1,7,4,white-caucasian,female,4,3,no,4,10,1,7,3,15,3,2,5,3,25,4.33333333333333
1654167392143_9t9ha,39,6,5,4,3,3,4,No,2,10,June,4,39,2,8,5,white-caucasian,male,2,5,no,5,16,1,7,4,600,12,2,5,4,15,2.83333333333333
1654167396743_8fsdk,29,3,3,2,1,2,2,best of luck with the study,6,10,Emily,4,39,2,8,4,white-caucasian,female,3,4,no,6,21,1,7,5,263,263,1,5,3,11,4.83333333333333
1654167551930_vpvtm,30,5,5,5,5,5,2,No,3,10,Emily,8,40,2,8,3,black-african-american,male,3,3,no,5,16,1,8,3,5000,100,1,5,3,14,2.5
1654167832614_r2kae,43,4,4,5,4,4,3,no,6,50,June,8,20,1,7,3,asian,female,3,4,no,5,16,8,5,5,200,250,2,3,3,15,3
1654169003555_h6brx,32,2,4,4,3,3,3,"",6,50,Emily,9,20,1,8,2,white-caucasian,female,1,2,no,6,20,2,3,4,1000,200,1,4,2,10,3.83333333333333
1654169728254_rkybw,54,3,3,4,2,2,1,"",6,50,Emily,8,20,1,8,2,white-caucasian,female,1,2,no,2,12,6,4,5,150,140,2,5,2,15,4.5
1654169889410_nq2at,27,3,3,4,4,2,2,None,6,10,June,4,39,2,8,3,white-caucasian,male,3,3,no,5,16,6,6,5,400,140,1,5,3,21,4
1654170117534_9o9ad,49,6,1,1,6,2,1,"",6,50,Emily,4,39,2,8,1,white-caucasian,female,3,3,no,6,12,9,6,5,30,120,1,5,1,19,4.16666666666667
1654170151945_lwt1j,75,1,2,2,1,1,1,I hope my data is useful to you.,6,10,Emily,4,39,2,8,3,white-caucasian,male,3,3,no,5,17,6,4,5,5,10,2,5,2,23,5.66666666666667
1654170217392_vbxqk,30,2,3,2,2,2,2,No,6,50,Emily,8,20,2,8,3,white-caucasian,female,3,4,no,6,19,1,7,5,300,400,1,5,3,12,4.83333333333333
1654170292123_dberp,52,5,5,3,5,5,4,no,2,10,Emily,7,39,2,8,3,white-caucasian,male,3,4,no,5,14,3,4,1,11,1,1,4,3,15,2.5
1654170297204_m5ttd,36,4,3,3,4,4,3,"",6,10,June,8,20,1,7,4,white-caucasian,male,2,4,no,5,16,1,6,3,1500,700,2,5,4,16,3.5
1654170471716_wgd4q,60,1,1,1,1,1,1,"",6,10,Emily,8,39,2,8,5,white-caucasian,female,3,4,no,5,18,1,7,1,400,50,1,5,2,9,6
1654170780617_sl3jg,39,4,5,3,3,3,5,No,3,50,June,8,80,1,8,1,"",female,1,1,no,5,19,1,5,5,530,600,2,5,1,10,3.16666666666667
1654170877923_xmr0w,39,3,3,2,5,1,1,No,6,50,June,4,1,2,7,5,white-caucasian,male,2,4,no,6,25,1,7,5,658,80,2,5,4,13,4.5
1654170969054_id5kj,57,4,3,3,3,3,3,Thank you.,6,10,Emily,8,39,2,8,1,other,male,1,1,no,3,14,1,3,4,78,21,2,3,1,32,3.83333333333333
1654171501678_gape7,38,5,1,2,2,1,1,"",6,10,Emily,8,39,2,8,3,white-caucasian,male,3,2,no,6,21,1,6,3,400,10,2,5,1,15,5
1654171920652_mwcer,57,4,3,5,4,2,2,Some of the questions were confusing,6,50,June,8,39,2,8,5,white-caucasian,male,3,4,no,6,12,1,7,4,500,3,1,5,1,29,3.66666666666667
1654172173067_57zuw,26,4,4,2,2,3,2,No comments. Thank you for the opportunity.,2,10,Emily,8,20,2,8,3,white-caucasian,female,1,3,no,2,12,5,4,2,992,350,2,5,2,19,4.16666666666667
1654172473890_279eo,40,3,3,3,3,3,3,No,1,10,Emily,8,39,2,8,3,white-caucasian,female,3,3,no,4,14,1,2,1,108,80,1,5,3,23,4
1654172561861_9bukv,52,2,2,2,1,1,2,"",6,10,Emily,8,1,1,8,4,white-caucasian,female,3,3,no,3,12,3,3,5,500,2,2,5,2,20,5.33333333333333
1654172698257_imo32,45,3,3,2,2,2,2,none,6,10,Emily,8,39,1,8,1,white-caucasian,male,1,1,no,5,16,1,7,4,10,15,2,3,1,12,4.66666666666667
1654173320544_5yyx9,30,3,2,2,3,2,1,"",6,10,Emily,4,39,2,8,1,white-caucasian,male,1,2,no,4,14,3,3,5,67,83,2,5,1,16,4.83333333333333
1654173333162_udy2j,35,2,2,3,2,2,2,"Nope, thanks for the survey!",6,10,June,8,39,1,8,1,white-caucasian,female,1,1,no,6,26,5,6,5,350,150,2,5,1,12,4.83333333333333
1654173413052_7m1p2,52,4,4,5,2,2,2,"",6,50,Emily,24,39,2,8,5,white-caucasian,male,2,5,no,3,3,3,3,4,1500,2000,2,5,4,30,3.83333333333333
1654173468603_4605z,26,4,3,2,4,2,2,"",6,50,June,8,20,2,8,1,white-caucasian,female,1,1,no,6,6,9,4,5,0,0,1,5,1,9,4.16666666666667
1654173507903_w3mpz,33,2,2,3,2,2,2,thank you,6,10,Emily,4,39,2,8,1,white-caucasian,male,1,2,no,5,16,1,7,5,55,64,1,5,1,20,4.83333333333333
1654173649002_5l8k5,44,6,6,4,6,4,4,"",2,50,Emily,8,20,1,8,4,white-caucasian,female,3,4,no,4,15,4,3,5,0,1,2,4,4,15,2
1654173762663_ddb11,37,5,3,4,5,2,1,no comments,1,10,Emily,4,39,2,8,5,white-caucasian,female,3,4,no,6,21,1,7,5,60,72,2,3,4,14,3.66666666666667
1654173872637_l7c99,60,3,3,3,3,3,2,no,6,10,Emily,8,41,2,8,4,white-caucasian,female,2,4,no,6,20,1,8,1,20,200,2,5,2,13,4.16666666666667
